"date","publisher","Trump","Sanders","Biden","Warren","Buttigieg","Bloomberg","Klobuchar","Yang","Steyer","Gabbard"
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",0,0,0,1,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,1,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,1,1,1,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,1,1,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,1,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-03","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","WashingtonTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-27","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-28","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-29","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-29","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-29","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-29","AP",1,1,1,0,0,1,1,0,0,0
"2020-03-30","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-29","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-29","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-30","AP",0,0,0,1,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-30","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,1,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,1,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,1,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,1,0,0
"2020-04-02","AP",1,0,1,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,1,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",0,1,1,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,1,1,0,0,0,0,0,0,0
"2020-03-31","AP",1,0,1,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,1,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,1,1,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,1,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,1,1,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-03","AP",1,0,1,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-03","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",0,1,1,0,0,0,0,0,0,0
"2020-04-02","AP",1,1,1,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-01","AP",1,1,1,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-03","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-03","AP",1,0,1,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-03","AP",0,1,1,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-02","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-03","AP",1,0,1,0,0,0,0,0,0,0
"2020-04-03","AP",0,1,1,0,0,0,0,0,0,0
"2020-04-03","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-03","AP",1,1,1,0,0,0,0,0,0,0
"2020-04-03","AP",0,1,1,0,0,0,0,0,0,0
"2020-04-03","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-03","AP",0,1,1,0,0,0,0,0,0,0
"2020-04-03","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-03","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-03","AP",1,0,0,0,0,0,0,0,0,0
"2020-04-03","AP",0,1,1,0,0,0,0,0,0,0
"2020-03-28","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-28","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-28","NBC",0,1,1,0,0,0,0,0,0,0
"2020-03-28","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-28","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-29","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-29","NBC",1,0,1,0,0,1,0,0,0,0
"2020-03-29","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NBC",1,1,1,0,0,0,0,0,0,0
"2020-03-29","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-29","NBC",1,0,1,0,0,0,0,0,0,0
"2020-03-29","NBC",1,0,0,0,0,1,0,0,0,0
"2020-03-27","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-26","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-26","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-26","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-25","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NBC",1,1,1,0,0,0,0,0,0,0
"2020-03-29","NBC",1,0,1,0,0,0,0,0,0,0
"2020-03-30","NBC",1,1,1,0,0,0,0,0,0,0
"2020-03-30","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NBC",1,1,1,0,0,0,0,0,0,0
"2020-03-30","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NBC",1,1,1,0,0,0,0,0,0,0
"2020-03-29","NBC",1,0,1,0,0,0,0,0,0,0
"2020-03-29","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NBC",1,0,1,0,0,0,0,0,0,0
"2020-03-30","NBC",1,1,1,0,0,0,0,0,0,0
"2020-03-30","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NBC",0,1,1,0,0,0,0,0,0,0
"2020-03-30","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NBC",1,0,1,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,1,1,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,1,1,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,1,1,0,0,0,0,0,0,0
"2020-03-31","NBC",1,1,1,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NBC",1,0,1,0,0,0,0,0,0,0
"2020-03-30","NBC",1,0,1,0,0,0,0,0,0,0
"2020-03-29","NBC",0,0,0,0,0,0,1,0,0,0
"2020-03-27","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",0,1,1,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",1,1,1,0,0,1,0,0,0,0
"2020-04-01","NBC",1,1,1,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",1,1,0,1,0,0,1,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",0,0,1,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",1,1,0,1,0,0,1,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,1,0,0,0,0,0,0,0
"2020-04-01","NBC",1,1,1,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,1,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",1,0,1,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",1,0,1,0,0,0,0,0,0,0
"2020-04-02","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",1,1,1,0,0,0,0,1,0,0
"2020-04-02","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",1,1,0,1,0,0,1,0,0,0
"2020-04-02","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",0,0,0,0,0,1,0,0,0,0
"2020-04-02","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",1,1,1,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",1,1,1,0,0,0,0,0,0,0
"2020-04-02","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-03","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-03","NBC",0,0,1,0,0,0,0,0,0,0
"2020-04-02","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NBC",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-03","NBC",1,0,1,0,0,0,0,0,0,0
"2020-04-02","NBC",1,1,1,0,0,0,0,0,0,0
"2020-04-03","NBC",1,0,1,0,0,0,0,0,0,0
"2020-04-03","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-03","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-03","NBC",0,0,1,0,0,0,0,0,0,0
"2020-04-02","NBC",1,1,1,0,0,0,0,0,0,0
"2020-04-03","NBC",1,0,0,0,0,1,0,0,0,0
"2020-04-02","NBC",0,1,0,0,0,0,0,0,0,0
"2020-04-03","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-03","NBC",1,1,1,0,0,0,0,0,0,0
"2020-04-03","NBC",1,0,0,1,0,0,0,0,0,0
"2020-04-03","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-03","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-03","NBC",1,0,0,0,0,0,0,0,0,0
"2020-04-03","NBC",0,1,1,0,0,0,0,0,0,0
"2020-03-28","NewYorkTimes",1,0,0,0,0,1,0,0,0,0
"2020-03-28","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","NewYorkTimes",1,0,1,0,0,0,0,0,0,0
"2020-03-29","NewYorkTimes",1,0,0,0,0,0,0,1,0,0
"2020-03-29","NewYorkTimes",1,1,1,0,0,1,0,0,0,0
"2020-03-28","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NewYorkTimes",1,1,1,1,0,1,0,0,1,0
"2020-03-29","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-29","NewYorkTimes",1,0,0,0,0,0,0,1,0,0
"2020-03-30","NewYorkTimes",1,1,1,1,0,1,0,0,1,0
"2020-03-30","NewYorkTimes",1,1,1,1,0,1,0,0,1,0
"2020-03-30","NewYorkTimes",1,1,1,1,0,1,0,0,1,0
"2020-03-30","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NewYorkTimes",1,1,1,0,0,1,0,0,0,0
"2020-03-30","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-30","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NewYorkTimes",1,1,1,0,0,1,0,0,0,0
"2020-03-31","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NewYorkTimes",1,1,1,0,0,0,1,0,0,0
"2020-03-31","NewYorkTimes",1,1,0,0,0,0,0,1,0,0
"2020-03-31","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-31","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-01","NewYorkTimes",1,1,1,0,0,0,0,0,0,0
"2020-04-01","NewYorkTimes",1,1,1,1,1,1,1,0,0,0
"2020-04-01","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NewYorkTimes",1,1,1,1,0,0,1,0,0,0
"2020-04-02","NewYorkTimes",1,1,1,0,0,0,0,0,0,0
"2020-04-02","NewYorkTimes",1,1,1,0,0,0,0,0,0,0
"2020-04-02","NewYorkTimes",1,1,1,0,0,0,0,0,0,0
"2020-04-02","NewYorkTimes",1,1,0,0,0,0,0,0,0,0
"2020-04-02","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-04-02","NewYorkTimes",1,1,1,0,0,0,0,0,0,0
"2020-04-02","NewYorkTimes",1,1,1,1,0,0,1,0,0,0
"2020-04-02","NewYorkTimes",1,0,0,0,0,0,0,0,0,0
"2020-03-28","Politico",0,0,0,1,0,0,0,0,0,0
"2020-03-27","Politico",1,0,0,1,0,0,0,0,0,0
"2020-03-28","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-28","Politico",1,1,1,1,1,1,1,1,1,1
"2020-03-28","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-27","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-28","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-27","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-28","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-28","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-28","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-28","Politico",1,0,0,1,0,0,0,0,0,0
"2020-03-28","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-28","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-28","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,1,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",0,1,0,1,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,1,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,1,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-29","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,1,1,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",0,0,1,1,1,1,1,1,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,1,1,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,1,0,0,0,0,0,0,0
"2020-03-30","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",0,0,1,1,1,1,1,1,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",0,0,1,1,1,1,1,1,0,0
"2020-03-30","Politico",1,0,1,1,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",0,0,1,1,1,1,1,1,0,0
"2020-03-30","Politico",1,0,1,1,0,0,0,0,0,0
"2020-04-01","Politico",1,0,1,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,1,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",0,1,1,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,1,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-03-31","Politico",1,0,0,0,0,0,0,0,0,0
"2020-04-01","Politico",1,0,0,0,0,0,0,0,0,0
"2020-04-01","Politico",1,0,0,0,0,0,0,0,0,0
"2020-04-01","Politico",1,0,0,0,0,0,0,0,0,0
"2020-04-01","Politico",1,0,0,0,0,0,0,0,0,0
"2020-04-01","Politico",1,0,0,0,0,0,0,0,0,0
"2020-04-01","Politico",1,0,0,0,0,0,0,0,0,0
"2020-04-01","Politico",1,0,0,0,0,0,0,0,0,0
"2020-04-01","Politico",1,0,0,0,0,0,0,0,0,0
"2020-04-01","Politico",1,0,0,0,0,0,0,0,0,0
"2020-04-01","Politico",1,0,0,0,0,0,0,0,0,0
"2020-04-01","Politico",1,0,0,0,0,0,0,0,0,0
"2020-04-01","Politico",1,0,0,0,0,0,0,0,0,0
